ReturnKey,ReturnDate,OrderDate,SalesOrderNumber,CustomerKey,ProductKey,ReturnQuantity,UnitPrice,ReturnAmount
1314,7/18/2012,6/30/2012,SO48746,506,362,3,1229.459,3688.377
1315,12/13/2012,11/28/2012,SO50745,61,362,3,1229.459,3688.377
1316,5/9/2012,4/30/2012,SO48066,385,354,3,1242.852,3728.555
1317,8/8/2012,7/31/2012,SO49095,697,354,3,1242.852,3728.555
1318,2/5/2012,1/29/2012,SO47026,476,352,3,1242.852,3728.555
1319,2/14/2012,1/29/2012,SO47045,309,356,3,1242.852,3728.555
1320,4/9/2012,3/30/2012,SO47676,437,356,3,1242.852,3728.555
1321,8/11/2012,7/31/2012,SO49095,697,352,3,1242.852,3728.555
1322,8/18/2012,7/31/2012,SO49166,546,352,3,1242.852,3728.555
1323,10/9/2012,9/28/2012,SO49836,530,352,3,1242.852,3728.555
1324,12/11/2012,11/28/2012,SO50675,327,356,3,1242.852,3728.555
1325,5/17/2013,4/30/2013,SO57186,546,527,3,158.43,475.29
1326,2/14/2013,1/28/2013,SO51715,43,524,3,158.43,475.29
1327,5/12/2013,4/30/2013,SO57186,546,551,3,158.43,475.29
1328,9/11/2013,8/29/2013,SO65155,149,524,3,158.43,475.29
1329,9/6/2013,8/29/2013,SO65206,10,524,3,158.43,475.29
1330,11/19/2013,10/29/2013,SO69476,667,524,3,158.43,475.29
1331,5/15/2013,4/30/2013,SO57036,43,532,3,149.874,449.622
1332,5/12/2013,4/30/2013,SO57105,697,533,3,149.874,449.622
1333,5/18/2013,4/30/2013,SO57105,697,532,3,149.874,449.622
1334,5/19/2013,4/30/2013,SO57186,546,532,3,149.874,449.622
1335,2/11/2012,1/29/2012,SO47056,403,423,3,165.231,495.693
1336,3/14/2012,2/29/2012,SO47366,155,414,3,149.031,447.093
1337,4/11/2012,3/30/2012,SO47676,437,420,3,141.615,424.845
1338,4/17/2012,3/30/2012,SO47726,315,411,3,125.415,376.245
1339,5/19/2012,4/30/2012,SO48066,385,420,3,141.615,424.845
1340,6/15/2012,5/30/2012,SO48325,418,414,3,149.031,447.093
1341,6/17/2012,5/30/2012,SO48395,585,420,3,141.615,424.845
1342,10/11/2012,9/28/2012,SO49825,125,411,3,125.415,376.245
1343,12/16/2012,11/28/2012,SO50726,170,414,3,149.031,447.093
1344,1/13/2013,12/28/2012,SO51106,331,603,3,72.894,218.682
1345,1/16/2011,12/29/2010,SO43685,458,332,3,419.459,1258.377
1346,2/18/2011,1/29/2011,SO43865,328,332,3,419.459,1258.377
1347,2/5/2011,1/29/2011,SO43876,270,328,3,419.459,1258.377
1348,3/19/2011,3/1/2011,SO44085,155,328,3,419.459,1258.377
1349,5/17/2011,5/1/2011,SO44496,191,336,3,419.459,1258.377
1350,5/8/2011,5/1/2011,SO44555,612,332,3,419.459,1258.377
1351,10/6/2011,9/29/2011,SO45795,670,340,3,419.459,1258.377
1352,10/18/2011,9/29/2011,SO45805,549,334,3,419.459,1258.377
1353,10/13/2011,9/29/2011,SO45805,549,338,3,419.459,1258.377
1354,11/14/2011,10/29/2011,SO46036,558,338,3,419.459,1258.377
1355,11/15/2011,10/29/2011,SO46055,527,332,3,419.459,1258.377
1356,2/16/2012,1/29/2012,SO46966,43,367,3,647.994,1943.982
1357,12/15/2011,11/29/2011,SO46356,91,318,3,874.794,2624.382
1358,12/10/2011,11/29/2011,SO46356,91,316,3,874.794,2624.382
1359,6/10/2013,5/30/2013,SO59066,55,578,3,728.91,2186.73
1360,5/11/2013,4/30/2013,SO57036,43,598,3,323.994,971.982
1361,6/15/2013,5/30/2013,SO59066,55,558,3,242.994,728.982
1362,2/7/2012,1/29/2012,SO46966,43,409,3,209.256,627.768
1363,12/9/2011,11/29/2011,SO46356,91,262,3,183.938,551.815
1364,12/18/2011,11/29/2011,SO46356,91,270,3,183.938,551.815
1365,6/11/2013,5/30/2013,SO59066,55,554,3,54.942,164.826
1366,6/14/2013,5/30/2013,SO59066,55,555,3,63.9,191.7
1367,6/8/2013,5/30/2013,SO59066,55,573,3,1430.442,4291.326
1368,6/6/2013,5/30/2013,SO59066,55,574,3,1430.442,4291.326
1369,5/19/2013,4/30/2013,SO57036,43,594,3,338.994,1016.982
1370,12/10/2011,11/29/2011,SO46356,91,220,3,20.187,60.56
1371,12/16/2011,11/29/2011,SO46356,91,223,3,5.187,15.56
1372,7/12/2012,6/30/2012,SO48746,506,224,3,5.187,15.56
1373,1/13/2011,12/29/2010,SO43662,227,262,3,183.938,551.815
1374,1/17/2011,12/29/2010,SO43681,423,342,3,419.459,1258.377
1375,2/14/2011,1/29/2011,SO43861,584,215,3,20.187,60.56
1376,2/16/2011,1/29/2011,SO43879,569,285,3,178.581,535.742
1377,2/19/2011,1/29/2011,SO43883,684,285,3,178.581,535.742
1378,3/17/2011,3/1/2011,SO44079,57,316,3,874.794,2624.382
1379,3/16/2011,3/1/2011,SO44115,366,348,3,2024.994,6074.982
1380,3/12/2011,3/1/2011,SO44120,75,304,3,714.704,2144.113
1381,4/12/2011,3/31/2011,SO44282,442,215,3,20.187,60.56
1382,4/8/2011,3/31/2011,SO44288,514,212,3,20.187,60.56
1383,4/16/2011,3/31/2011,SO44288,514,316,3,874.794,2624.382
1384,4/17/2011,3/31/2011,SO44306,423,326,3,419.459,1258.377
1385,4/14/2011,3/31/2011,SO44314,166,322,3,419.459,1258.377
1386,5/13/2011,5/1/2011,SO44514,650,350,3,2024.994,6074.982
1387,5/16/2011,5/1/2011,SO44518,278,215,3,20.187,60.56
1388,5/8/2011,5/1/2011,SO44535,136,328,3,419.459,1258.377
1389,6/16/2011,5/31/2011,SO44742,57,319,3,874.794,2624.382
1390,6/11/2011,5/31/2011,SO44750,678,220,3,20.187,60.56
1391,6/15/2011,5/31/2011,SO44795,608,296,3,714.704,2144.113
1392,7/12/2011,7/1/2011,SO45062,423,316,3,874.794,2624.382
1393,8/11/2011,8/1/2011,SO45301,78,270,3,183.938,551.815
1394,9/19/2011,8/29/2011,SO45534,581,348,3,2024.994,6074.982
1395,9/6/2011,8/29/2011,SO45554,187,212,3,20.187,60.56
1396,10/9/2011,9/29/2011,SO45786,514,328,3,419.459,1258.377
1397,11/16/2011,10/29/2011,SO46048,384,344,3,2039.994,6119.982
1398,11/15/2011,10/29/2011,SO46062,569,315,3,874.794,2624.382
1399,11/15/2011,10/29/2011,SO46106,287,218,3,5.7,17.1
1400,12/11/2011,11/29/2011,SO46362,187,350,3,843.748,2531.243
1401,1/14/2012,12/29/2011,SO46608,442,466,3,14.129,42.387
1402,1/8/2012,12/29/2011,SO46645,245,396,3,74.838,224.514
1403,1/10/2012,12/29/2011,SO46660,166,341,3,469.794,1409.382
1404,1/18/2012,12/29/2011,SO46662,660,373,3,1308.938,3926.813
1405,1/6/2012,12/29/2011,SO46668,221,369,3,1466.01,4398.03
1406,2/9/2012,1/29/2012,SO46969,381,354,3,1242.852,3728.555
1407,2/9/2012,1/29/2012,SO46988,78,429,3,324.453,973.358
1408,2/10/2012,1/29/2012,SO46993,233,409,3,209.256,627.768
1409,2/12/2012,1/29/2012,SO47008,426,461,3,53.994,161.982
1410,2/16/2012,1/29/2012,SO47008,426,415,3,198.036,594.108
1411,2/13/2012,1/29/2012,SO47012,66,462,3,14.129,42.387
1412,2/8/2012,1/29/2012,SO47024,435,352,3,1242.852,3728.555
1413,2/13/2012,1/29/2012,SO47025,666,377,3,1308.938,3926.813
1414,2/17/2012,1/29/2012,SO47037,84,339,3,469.794,1409.382
1415,2/9/2012,1/29/2012,SO47042,566,462,3,14.129,42.387
1416,2/10/2012,1/29/2012,SO47050,432,337,3,469.794,1409.382
1417,2/14/2012,1/29/2012,SO47053,45,321,3,469.794,1409.382
1418,3/18/2012,2/29/2012,SO47355,24,439,3,780.818,2342.455
1419,3/13/2012,2/29/2012,SO47355,24,321,3,469.794,1409.382
1420,3/13/2012,2/29/2012,SO47359,118,308,3,744.273,2232.818
1421,3/17/2012,2/29/2012,SO47367,644,383,3,600.263,1800.788
1422,3/21/2012,2/29/2012,SO47369,239,414,3,149.031,447.093
1423,3/17/2012,2/29/2012,SO47400,133,289,3,744.273,2232.818
1424,3/16/2012,2/29/2012,SO47422,130,257,3,183.938,551.815
1425,3/10/2012,2/29/2012,SO47422,130,441,3,780.818,2342.455
1426,3/7/2012,2/29/2012,SO47450,54,466,3,14.129,42.387
1427,4/10/2012,3/30/2012,SO47668,299,331,3,469.794,1409.382
1428,4/8/2012,3/30/2012,SO47670,514,369,3,1466.01,4398.03
1429,4/8/2012,3/30/2012,SO47670,514,459,3,53.994,161.982
1430,4/13/2012,3/30/2012,SO47670,514,435,3,324.453,973.358
1431,5/11/2012,4/30/2012,SO47962,18,396,3,74.838,224.514
1432,5/9/2012,4/30/2012,SO47992,487,362,3,1229.459,3688.377
1433,5/14/2012,4/30/2012,SO47999,650,409,3,209.256,627.768
1434,5/18/2012,4/30/2012,SO48026,684,383,3,600.263,1800.788
1435,5/13/2012,4/30/2012,SO48050,666,239,3,780.818,2342.455
1436,5/18/2012,4/30/2012,SO48052,435,367,3,647.994,1943.982
1437,5/19/2012,4/30/2012,SO48063,566,364,3,647.994,1943.982
1438,5/9/2012,4/30/2012,SO48071,345,470,3,22.794,68.382
1439,6/15/2012,5/30/2012,SO48299,118,447,3,15,45
1440,6/17/2012,5/30/2012,SO48311,239,415,3,198.036,594.108
1441,6/18/2012,5/30/2012,SO48311,239,464,3,14.129,42.387
1442,6/18/2012,5/30/2012,SO48359,90,265,3,202.332,606.996
1443,6/9/2012,5/30/2012,SO48384,608,367,3,647.994,1943.982
1444,6/8/2012,5/30/2012,SO48392,54,447,3,15,45
1445,6/20/2012,5/30/2012,SO48392,54,343,3,469.794,1409.382
1446,6/10/2012,5/30/2012,SO48396,490,289,3,744.273,2232.818
1447,6/14/2012,5/30/2012,SO48397,457,356,3,1242.852,3728.555
1448,7/7/2012,6/30/2012,SO48754,442,464,3,14.129,42.387
1449,7/17/2012,6/30/2012,SO48769,221,331,3,469.794,1409.382
1450,7/21/2012,6/30/2012,SO48776,414,410,3,36.447,109.341
1451,7/16/2012,6/30/2012,SO48778,496,469,3,22.794,68.382
1452,7/14/2012,6/30/2012,SO48778,496,358,3,1229.459,3688.377
1453,7/9/2012,6/30/2012,SO48786,660,273,3,202.332,606.996
1454,8/9/2012,7/31/2012,SO49040,18,393,3,137.694,413.082
1455,8/8/2012,7/31/2012,SO49070,317,373,3,1308.938,3926.813
1456,8/16/2012,7/31/2012,SO49113,233,447,3,15,45
1457,8/7/2012,7/31/2012,SO49149,566,469,3,22.794,68.382
1458,8/21/2012,7/31/2012,SO49158,108,464,3,14.129,42.387
1459,9/10/2012,8/28/2012,SO49473,90,323,3,469.794,1409.382
1460,9/8/2012,8/28/2012,SO49484,118,230,3,28.84,86.521
1461,9/7/2012,8/28/2012,SO49490,24,433,3,324.453,973.358
1462,9/8/2012,8/28/2012,SO49490,24,327,3,469.794,1409.382
1463,9/6/2012,8/28/2012,SO49498,239,389,3,600.263,1800.788
1464,9/17/2012,8/28/2012,SO49515,490,354,3,1242.852,3728.555
1465,9/10/2012,8/28/2012,SO49538,3,221,3,20.187,60.56
1466,10/15/2012,9/28/2012,SO49827,299,242,3,780.818,2342.455
1467,10/11/2012,9/28/2012,SO49827,299,385,3,600.263,1800.788
1468,10/17/2012,9/28/2012,SO49851,184,399,3,33.775,101.324
1469,10/14/2012,9/28/2012,SO49855,442,367,3,647.994,1943.982
1470,10/12/2012,9/28/2012,SO49856,227,439,3,780.818,2342.455
1471,10/14/2012,9/28/2012,SO49879,496,367,3,647.994,1943.982
1472,10/11/2012,9/28/2012,SO49884,166,377,3,1308.938,3926.813
1473,10/9/2012,9/28/2012,SO49893,523,381,3,600.263,1800.788
1474,10/16/2012,9/28/2012,SO49893,523,453,3,35.994,107.982
1475,11/12/2012,10/28/2012,SO50195,653,360,3,1229.459,3688.377
1476,11/11/2012,10/28/2012,SO50209,487,409,3,209.256,627.768
1477,11/15/2012,10/28/2012,SO50213,381,364,3,647.994,1943.982
1478,11/16/2012,10/28/2012,SO50228,396,427,3,209.256,627.768
1479,11/12/2012,10/28/2012,SO50290,666,407,3,65.602,196.805
1480,11/10/2012,10/28/2012,SO50292,435,397,3,24.295,72.884
1481,11/18/2012,10/28/2012,SO50311,108,453,3,35.994,107.982
1482,12/14/2012,11/28/2012,SO50671,644,369,3,1466.01,4398.03
1483,12/6/2012,11/28/2012,SO50703,90,233,3,28.84,86.521
1484,12/19/2012,11/28/2012,SO50703,90,265,3,202.332,606.996
1485,12/13/2012,11/28/2012,SO50723,675,267,3,202.332,606.996
1486,12/10/2012,11/28/2012,SO50727,54,381,3,600.263,1800.788
1487,12/11/2012,11/28/2012,SO50748,3,464,3,14.129,42.387
1488,12/9/2012,11/28/2012,SO50748,3,323,3,469.794,1409.382
1489,1/7/2013,12/28/2012,SO51124,245,474,3,41.994,125.982
1490,1/8/2013,12/28/2012,SO51124,245,363,3,1376.994,4130.982
1491,1/15/2013,12/28/2012,SO51126,205,569,3,334.058,1002.173
1492,1/5/2013,12/28/2012,SO51130,442,525,3,158.43,475.29
1493,1/5/2013,12/28/2012,SO51140,660,287,3,202.332,606.996
1494,1/5/2013,12/28/2012,SO51153,166,404,3,26.724,80.172
1495,1/17/2013,12/28/2012,SO51154,221,386,3,672.294,2016.882
1496,1/18/2013,12/28/2012,SO51154,221,378,3,1466.01,4398.03
1497,2/14/2013,1/28/2013,SO51691,18,558,3,242.994,728.982
1498,2/7/2013,1/28/2013,SO51748,233,597,3,323.994,971.982
1499,2/6/2013,1/28/2013,SO51825,345,599,3,323.994,971.982
1500,2/17/2013,1/28/2013,SO51839,84,281,3,202.332,606.996
1501,2/9/2013,1/28/2013,SO51856,435,594,3,338.994,1016.982
1502,3/20/2013,2/28/2013,SO53524,611,573,3,1430.442,4291.326
1503,3/7/2013,2/28/2013,SO53535,154,576,3,1430.442,4291.326
1504,3/13/2013,2/28/2013,SO53618,351,521,3,16.272,48.816
1505,4/11/2013,3/30/2013,SO55243,299,418,3,356.898,1070.694
1506,4/9/2013,3/30/2013,SO55249,475,231,3,29.994,89.982
1507,4/20/2013,3/30/2013,SO55276,205,562,3,1430.442,4291.326
1508,4/7/2013,3/30/2013,SO55280,227,481,3,5.394,16.182
1509,5/19/2013,4/30/2013,SO57015,18,527,3,158.43,475.29
1510,5/8/2013,4/30/2013,SO57023,12,546,3,37.254,111.762
1511,5/17/2013,4/30/2013,SO57065,233,501,3,72.876,218.628
1512,5/10/2013,4/30/2013,SO57118,63,357,3,1391.994,4175.982
1513,5/19/2013,4/30/2013,SO57122,84,287,3,202.332,606.996
1514,5/17/2013,4/30/2013,SO57128,345,298,3,809.76,2429.28
1515,5/7/2013,4/30/2013,SO57135,541,599,3,323.994,971.982
1516,5/19/2013,4/30/2013,SO57145,435,595,3,338.994,1016.982
1517,5/8/2013,4/30/2013,SO57154,263,487,3,32.994,98.982
1518,6/13/2013,5/30/2013,SO58916,644,374,3,1466.01,4398.03
1519,6/14/2013,5/30/2013,SO58918,678,463,3,14.694,44.082
1520,6/15/2013,5/30/2013,SO58932,408,502,3,200.052,600.156
1521,6/20/2013,5/30/2013,SO58950,72,374,3,1466.01,4398.03
1522,6/17/2013,5/30/2013,SO58958,281,573,3,1430.442,4291.326
1523,6/14/2013,5/30/2013,SO58971,611,573,3,1430.442,4291.326
1524,6/17/2013,5/30/2013,SO58981,118,601,3,32.394,97.182
1525,6/16/2013,5/30/2013,SO59013,75,544,3,48.594,145.782
1526,6/6/2013,5/30/2013,SO59059,163,577,3,728.91,2186.73
1527,6/8/2013,5/30/2013,SO59068,490,524,3,158.43,475.29
1528,7/19/2013,6/30/2013,SO61179,227,480,3,1.374,4.122
1529,7/17/2013,6/30/2013,SO61184,599,491,3,32.394,97.182
1530,7/9/2013,6/30/2013,SO61184,599,577,3,728.91,2186.73
1531,7/15/2013,6/30/2013,SO61186,514,546,3,37.254,111.762
1532,7/11/2013,6/30/2013,SO61228,81,580,3,1020.594,3061.782
1533,8/19/2013,7/31/2013,SO63152,363,572,3,445.41,1336.23
1534,8/14/2013,7/31/2013,SO63239,84,463,3,14.694,44.082
1535,8/15/2013,7/31/2013,SO63293,260,492,3,602.346,1807.038
1536,9/11/2013,8/29/2013,SO65207,611,562,3,1430.442,4291.326
1537,9/14/2013,8/29/2013,SO65310,3,287,3,202.332,606.996
1538,10/8/2013,9/29/2013,SO67273,475,559,3,12.144,36.432
1539,10/13/2013,9/29/2013,SO67314,414,601,3,32.394,97.182
1540,10/6/2013,9/29/2013,SO67316,496,542,3,24.294,72.882
1541,10/19/2013,9/29/2013,SO67327,660,440,3,858.9,2576.7
1542,10/13/2013,9/29/2013,SO67349,81,467,3,14.694,44.082
1543,11/12/2013,10/29/2013,SO69442,233,603,3,72.894,218.682
1544,11/15/2013,10/29/2013,SO69522,84,480,3,1.374,4.122
1545,12/12/2013,11/29/2013,SO71791,644,440,3,858.9,2576.7
1546,12/17/2013,11/29/2013,SO71794,678,515,3,16.272,48.816
1547,12/10/2013,11/29/2013,SO71824,72,374,3,1466.01,4398.03
1548,12/11/2013,11/29/2013,SO71828,48,576,3,1430.442,4291.326
1549,12/8/2013,11/29/2013,SO71830,281,576,3,1430.442,4291.326
1550,12/15/2013,11/29/2013,SO71839,611,568,3,445.41,1336.23
1551,12/20/2013,11/29/2013,SO71881,21,516,3,23.484,70.452
1552,12/18/2013,11/29/2013,SO71884,544,355,3,1391.994,4175.982
1553,5/12/2012,4/30/2012,SO48056,257,373,3,1308.938,3926.813
1554,3/20/2013,2/28/2013,SO53465,678,588,3,461.694,1385.082
1555,6/16/2013,5/30/2013,SO58956,48,561,3,1430.442,4291.326
1556,10/18/2013,9/29/2013,SO67305,599,562,3,1430.442,4291.326
1557,10/9/2013,9/29/2013,SO67346,451,561,3,1430.442,4291.326
1558,12/12/2013,11/29/2013,SO71796,420,561,3,1430.442,4291.326
1559,5/12/2012,4/30/2012,SO48026,684,327,3,469.794,1409.382
1560,10/8/2012,9/28/2012,SO49845,423,327,3,469.794,1409.382
1561,10/10/2012,9/28/2012,SO49865,81,327,3,469.794,1409.382
1562,3/9/2012,2/29/2012,SO47365,678,362,3,1229.459,3688.377
1563,3/9/2012,2/29/2012,SO47435,75,358,3,1229.459,3688.377
1564,3/14/2012,2/29/2012,SO47456,490,362,3,1229.459,3688.377
1565,8/13/2012,7/31/2012,SO49085,653,358,3,1229.459,3688.377
1566,12/5/2012,11/28/2012,SO50716,118,362,3,1229.459,3688.377
1567,3/18/2012,2/29/2012,SO47456,490,354,3,1242.852,3728.555
1568,4/18/2012,3/30/2012,SO47706,414,354,3,1242.852,3728.555
1569,10/8/2012,9/28/2012,SO49855,442,354,3,1242.852,3728.555
1570,9/16/2012,8/28/2012,SO49515,490,356,3,1242.852,3728.555
1571,11/7/2012,10/28/2012,SO50195,653,356,3,1242.852,3728.555
1572,11/4/2012,10/28/2012,SO50306,566,356,3,1242.852,3728.555
1573,12/13/2012,11/28/2012,SO50716,118,352,3,1242.852,3728.555
1574,3/17/2013,2/28/2013,SO53465,678,526,3,158.43,475.29
1575,5/9/2013,4/30/2013,SO57046,650,525,3,158.43,475.29
1576,8/21/2013,7/31/2013,SO63125,378,527,3,158.43,475.29
1577,10/7/2013,9/29/2013,SO67316,496,527,3,158.43,475.29
1578,11/10/2013,10/29/2013,SO69536,435,527,3,158.43,475.29
1579,6/16/2013,5/30/2013,SO58975,187,551,3,158.43,475.29
1580,6/9/2013,5/30/2013,SO58975,187,524,3,158.43,475.29
1581,3/9/2013,2/28/2013,SO53465,678,533,3,149.874,449.622
1582,3/21/2013,2/28/2013,SO53536,118,532,3,149.874,449.622
1583,4/6/2013,3/30/2013,SO55275,245,533,3,149.874,449.622
1584,5/13/2013,4/30/2013,SO57015,18,533,3,149.874,449.622
1585,5/15/2013,4/30/2013,SO57015,18,532,3,149.874,449.622
1586,5/14/2013,4/30/2013,SO57046,650,531,3,149.874,449.622
1587,5/16/2013,4/30/2013,SO57046,650,533,3,149.874,449.622
1588,5/21/2013,4/30/2013,SO57145,435,533,3,149.874,449.622
1589,10/16/2013,9/29/2013,SO67295,245,532,3,149.874,449.622
1590,10/16/2013,9/29/2013,SO67316,496,531,3,149.874,449.622
1591,11/7/2011,10/29/2011,SO46045,584,279,3,178.581,535.742
1592,1/7/2012,12/29/2011,SO46616,514,414,3,149.031,447.093
1593,1/7/2012,12/29/2011,SO46616,514,423,3,165.231,495.693
1594,1/12/2012,12/29/2011,SO46625,475,411,3,125.415,376.245
1595,1/7/2012,12/29/2011,SO46625,475,391,3,88.932,266.796
1596,1/12/2012,12/29/2011,SO46655,414,411,3,125.415,376.245
1597,1/5/2012,12/29/2011,SO46655,414,420,3,141.615,424.845
1598,3/9/2012,2/29/2012,SO47355,24,423,3,165.231,495.693
1599,3/14/2012,2/29/2012,SO47365,678,396,3,74.838,224.514
1600,3/8/2012,2/29/2012,SO47435,75,411,3,125.415,376.245
1601,3/17/2012,2/29/2012,SO47435,75,391,3,88.932,266.796
1602,4/17/2012,3/30/2012,SO47716,660,414,3,149.031,447.093
1603,5/12/2012,4/30/2012,SO48026,684,414,3,149.031,447.093
1604,5/10/2012,4/30/2012,SO48075,45,414,3,149.031,447.093
1605,6/11/2012,5/30/2012,SO48356,187,391,3,88.932,266.796
1606,6/9/2012,5/30/2012,SO48375,75,396,3,74.838,224.514
1607,6/7/2012,5/30/2012,SO48375,75,393,3,137.694,413.082
1608,6/18/2012,5/30/2012,SO48396,490,396,3,74.838,224.514
1609,6/10/2012,5/30/2012,SO48396,490,391,3,88.932,266.796
1610,7/11/2012,6/30/2012,SO48745,184,393,3,137.694,413.082
1611,8/9/2012,7/31/2012,SO49125,435,420,3,141.615,424.845
1612,11/18/2012,10/28/2012,SO50195,653,396,3,74.838,224.514
1613,11/14/2012,10/28/2012,SO50195,653,391,3,88.932,266.796
1614,3/21/2013,2/28/2013,SO53536,118,557,3,153.894,461.682
1615,4/18/2013,3/30/2013,SO55275,245,556,3,105.294,315.882
1616,5/10/2013,4/30/2013,SO57046,650,603,3,72.894,218.682
1617,8/16/2013,7/31/2013,SO63125,378,556,3,105.294,315.882
1618,10/18/2013,9/29/2013,SO67295,245,556,3,105.294,315.882
1619,10/18/2013,9/29/2013,SO67316,496,556,3,105.294,315.882
1620,12/18/2013,11/29/2013,SO71845,187,556,3,105.294,315.882
1621,12/11/2013,11/29/2013,SO71845,187,603,3,72.894,218.682
1622,5/20/2011,5/1/2011,SO44525,569,328,3,419.459,1258.377
1623,5/12/2011,5/1/2011,SO44506,584,338,3,419.459,1258.377
1624,8/14/2011,8/1/2011,SO45335,342,328,3,419.459,1258.377
1625,9/17/2011,8/29/2011,SO45535,93,334,3,419.459,1258.377
1626,9/15/2011,8/29/2011,SO45556,575,338,3,419.459,1258.377
1627,9/14/2011,8/29/2011,SO45575,54,338,3,419.459,1258.377
1628,6/8/2013,5/30/2013,SO58916,644,384,3,672.294,2016.882
1629,2/7/2013,1/28/2013,SO51826,693,560,3,728.91,2186.73
1630,10/11/2013,9/29/2013,SO67346,451,579,3,728.91,2186.73
1631,5/15/2013,4/30/2013,SO57046,650,353,3,1391.994,4175.982
1632,6/11/2013,5/30/2013,SO58946,672,564,3,1430.442,4291.326
1633,5/12/2013,4/30/2013,SO57046,650,558,3,242.994,728.982
1634,10/6/2013,9/29/2013,SO67346,451,492,3,602.346,1807.038
1635,10/11/2013,9/29/2013,SO67346,451,500,3,602.346,1807.038
1636,6/7/2013,5/30/2013,SO58946,672,522,3,23.484,70.452
1637,5/7/2013,4/30/2013,SO57046,650,357,3,1391.994,4175.982
1638,6/9/2013,5/30/2013,SO58946,672,573,3,1430.442,4291.326
1639,5/20/2013,4/30/2013,SO57046,650,591,3,338.994,1016.982
1640,5/13/2013,4/30/2013,SO57046,650,595,3,338.994,1016.982
1641,5/7/2013,4/30/2013,SO57046,650,594,3,338.994,1016.982
1642,5/7/2013,4/30/2013,SO57046,650,467,3,14.694,44.082
1643,5/8/2013,4/30/2013,SO57046,650,298,3,809.76,2429.28
1644,5/21/2013,4/30/2013,SO57046,650,306,3,809.76,2429.28
1645,5/11/2013,4/30/2013,SO57046,650,231,3,29.994,89.982
1646,1/14/2011,12/29/2010,SO43668,514,229,4,28.84,115.362
1647,1/19/2011,12/29/2010,SO43680,491,212,4,20.187,80.746
1648,3/20/2011,3/1/2011,SO44079,57,223,4,5.187,20.746
1649,4/9/2011,3/31/2011,SO44298,679,235,4,28.84,115.362
1650,5/12/2011,5/1/2011,SO44520,78,220,4,20.187,80.746
1651,5/17/2011,5/1/2011,SO44551,385,212,4,20.187,80.746
1652,8/9/2011,8/1/2011,SO45317,167,322,4,419.459,1677.836
1653,9/19/2011,8/29/2011,SO45548,365,324,4,419.459,1677.836
1654,10/20/2011,9/29/2011,SO45802,423,235,4,28.84,115.362
1655,11/8/2011,10/29/2011,SO46056,278,304,4,714.704,2858.817
1656,11/5/2011,10/29/2011,SO46095,342,264,4,183.938,735.753
1657,12/6/2011,11/29/2011,SO46334,678,223,4,5.187,20.746
1658,12/7/2011,11/29/2011,SO46338,417,215,4,20.187,80.746
1659,1/11/2012,12/29/2011,SO46607,227,381,4,600.263,2401.05
1660,1/11/2012,12/29/2011,SO46622,119,410,4,36.447,145.788
1661,1/17/2012,12/29/2011,SO46629,670,263,4,202.332,809.328
1662,1/19/2012,12/29/2011,SO46633,594,399,4,33.775,135.098
1663,1/10/2012,12/29/2011,SO46638,203,242,4,780.818,3123.273
1664,1/15/2012,12/29/2011,SO46662,660,368,4,1466.01,5864.04
1665,1/19/2012,12/29/2011,SO46672,81,221,4,16.822,67.288
1666,1/12/2012,12/29/2011,SO46675,41,460,4,53.994,215.976
1667,2/12/2012,1/29/2012,SO46936,210,216,4,20.187,80.746
1668,2/19/2012,1/29/2012,SO46940,479,273,4,202.332,809.328
1669,2/14/2012,1/29/2012,SO46942,583,213,4,20.187,80.746
1670,2/12/2012,1/29/2012,SO46948,558,460,4,53.994,215.976
1671,2/5/2012,1/29/2012,SO46951,102,331,4,469.794,1879.176
1672,2/8/2012,1/29/2012,SO46953,12,453,4,35.994,143.976
1673,2/6/2012,1/29/2012,SO46956,198,422,4,67.539,270.156
1674,2/5/2012,1/29/2012,SO46967,487,397,4,24.295,97.178
1675,2/6/2012,1/29/2012,SO46971,207,216,4,20.187,80.746
1676,2/18/2012,1/29/2012,SO47008,426,458,4,44.994,179.976
1677,2/19/2012,1/29/2012,SO47018,167,403,4,24.295,97.178
1678,2/11/2012,1/29/2012,SO47027,436,458,4,44.994,179.976
1679,2/16/2012,1/29/2012,SO47027,436,321,4,469.794,1879.176
1680,2/6/2012,1/29/2012,SO47031,352,456,4,44.994,179.976
1681,2/18/2012,1/29/2012,SO47040,422,410,4,36.447,145.788
1682,2/12/2012,1/29/2012,SO47052,642,233,4,28.84,115.362
1683,2/7/2012,1/29/2012,SO47057,401,468,4,22.794,91.176
1684,2/6/2012,1/29/2012,SO47065,546,216,4,20.187,80.746
1685,3/12/2012,2/29/2012,SO47369,239,273,4,202.332,809.328
