SalesDetailsKey,SalesHeaderKey,SalesOrderNumber,ProductKey,ProductSubcategoryKey,OrderQuantity,UnitPrice,ExtendedAmount,OrderDate,DueDate,ShipDate,CustomerKey,RegionKey,DiscountAmount,TotalAmount,SalesAmount
12199,2210,SO47026,468,5,2,22.794,45.588,1/29/2012,2/10/2012,5/2/2012,476,5,1430.38,41020.19,39589.81
12200,2210,SO47026,427,3,1,209.256,209.256,1/29/2012,2/10/2012,5/2/2012,476,5,1430.38,41020.19,39589.81
12201,2210,SO47026,397,1,1,24.2945,24.2945,1/29/2012,2/10/2012,5/2/2012,476,5,1430.38,41020.19,39589.81
12202,2210,SO47026,213,18,1,20.1865,20.1865,1/29/2012,2/10/2012,5/2/2012,476,5,1430.38,41020.19,39589.81
12203,2210,SO47026,419,1,2,52.647,105.294,1/29/2012,2/10/2012,5/2/2012,476,5,1430.38,41020.19,39589.81
12204,2210,SO47026,411,4,2,125.415,250.83,1/29/2012,2/10/2012,5/2/2012,476,5,1430.38,41020.19,39589.81
12205,2210,SO47026,428,3,2,209.256,418.512,1/29/2012,2/10/2012,5/2/2012,476,5,1430.38,41020.19,39589.81
12206,2210,SO47026,409,3,2,209.256,418.512,1/29/2012,2/10/2012,5/2/2012,476,5,1430.38,41020.19,39589.81
12207,2210,SO47026,308,16,2,744.2727,1488.5454,1/29/2012,2/10/2012,5/2/2012,476,5,1430.38,41020.19,39589.81
12208,2210,SO47026,358,15,2,1229.4589,2458.9178,1/29/2012,2/10/2012,5/2/2012,476,5,1430.38,41020.19,39589.81
12209,2210,SO47026,364,17,2,647.994,1295.988,1/29/2012,2/10/2012,5/2/2012,476,5,1430.38,41020.19,39589.81
12210,2210,SO47026,366,17,3,647.994,1943.982,1/29/2012,2/10/2012,5/2/2012,476,5,1430.38,41020.19,39589.81
12211,2210,SO47026,352,15,3,1242.8518,3728.5554,1/29/2012,2/10/2012,5/2/2012,476,5,1430.38,41020.19,39589.81
12212,2210,SO47026,297,12,3,736.1455,2208.4365,1/29/2012,2/10/2012,5/2/2012,476,5,1430.38,41020.19,39589.81
12213,2210,SO47026,412,3,3,180.129,540.387,1/29/2012,2/10/2012,5/2/2012,476,5,1430.38,41020.19,39589.81
12214,2210,SO47026,401,1,3,65.6018,196.8054,1/29/2012,2/10/2012,5/2/2012,476,5,1430.38,41020.19,39589.81
12215,304,SO47027,213,18,3,20.1865,60.5595,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12216,304,SO47027,273,3,1,202.332,202.332,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12217,304,SO47027,271,3,1,202.332,202.332,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12218,304,SO47027,459,6,1,53.994,53.994,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12219,304,SO47027,464,5,2,14.1289,28.2578,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12220,304,SO47027,423,4,2,165.231,330.462,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12221,304,SO47027,375,17,2,1308.9375,2617.875,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12222,304,SO47027,373,15,2,1308.9375,2617.875,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12223,304,SO47027,377,17,2,1308.9375,2617.875,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12224,304,SO47027,389,14,2,600.2625,1200.525,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12225,304,SO47027,387,14,2,600.2625,1200.525,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12226,304,SO47027,337,14,3,469.794,1409.382,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12227,304,SO47027,325,17,3,469.794,1409.382,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12228,304,SO47027,339,17,3,469.794,1409.382,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12229,304,SO47027,323,17,3,469.794,1409.382,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12230,304,SO47027,381,14,3,600.2625,1800.7875,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12231,304,SO47027,417,3,3,324.4527,973.3581,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12232,304,SO47027,286,3,3,183.9382,551.8146,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12233,304,SO47027,254,3,3,183.9382,551.8146,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12234,304,SO47027,236,7,3,28.8404,86.5212,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12235,304,SO47027,221,18,4,20.1865,80.746,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12236,304,SO47027,216,18,4,20.1865,80.746,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12237,304,SO47027,458,10,4,44.994,179.976,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12238,304,SO47027,447,18,4,15,60,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12239,304,SO47027,403,1,4,24.2945,97.178,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12240,304,SO47027,407,1,4,65.6018,262.4072,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12241,304,SO47027,453,8,4,35.994,143.976,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12242,304,SO47027,414,4,4,149.031,596.124,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12243,304,SO47027,424,3,4,214.236,856.944,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12244,304,SO47027,435,3,4,324.4527,1297.8108,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12245,304,SO47027,433,3,4,324.4527,1297.8108,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12246,304,SO47027,265,3,4,202.332,809.328,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12247,304,SO47027,230,7,4,28.8404,115.3616,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12248,304,SO47027,385,14,4,600.2625,2401.05,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12249,304,SO47027,379,17,4,1308.9375,5235.75,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12250,304,SO47027,371,17,4,1308.9375,5235.75,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12251,304,SO47027,321,14,4,469.794,1879.176,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12252,304,SO47027,335,17,4,469.794,1879.176,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12253,304,SO47027,341,14,4,469.794,1879.176,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12254,304,SO47027,383,14,5,600.2625,3001.3125,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12255,304,SO47027,369,14,5,1466.01,7330.05,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12256,304,SO47027,263,3,5,202.332,1011.66,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12257,304,SO47027,422,1,5,67.539,337.695,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12258,304,SO47027,415,3,5,198.036,990.18,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12259,304,SO47027,456,10,5,44.994,224.97,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12260,304,SO47027,448,18,6,11.994,71.964,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12261,304,SO47027,242,16,6,780.8182,4684.9092,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12262,304,SO47027,368,14,6,1466.01,8796.06,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12263,304,SO47027,370,17,6,1466.01,8796.06,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12264,304,SO47027,327,15,7,234.897,1644.279,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12265,304,SO47027,343,17,7,469.794,3288.558,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12266,304,SO47027,224,10,7,5.1865,36.3055,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12267,304,SO47027,460,6,7,53.994,377.958,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12268,304,SO47027,239,16,8,780.8182,6246.5456,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12269,304,SO47027,233,7,9,28.8404,259.5636,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12270,304,SO47027,333,17,9,469.794,4228.146,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12271,304,SO47027,331,14,9,469.794,4228.146,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12272,304,SO47027,329,17,10,469.794,4697.94,1/29/2012,2/10/2012,5/2/2012,436,4,2720.7,105375.23,102654.53
12273,62,SO47028,461,6,4,53.994,215.976,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12274,62,SO47028,460,6,1,53.994,53.994,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12275,62,SO47028,464,5,2,14.1289,28.2578,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12276,62,SO47028,297,12,1,736.1455,736.1455,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12277,62,SO47028,399,1,1,33.7745,33.7745,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12278,62,SO47028,468,5,2,22.794,45.588,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12279,62,SO47028,410,1,2,36.447,72.894,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12280,62,SO47028,412,3,2,180.129,360.258,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12281,62,SO47028,420,4,2,141.615,283.23,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12282,62,SO47028,428,3,2,209.256,418.512,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12283,62,SO47028,409,3,2,209.256,418.512,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12284,62,SO47028,308,16,2,744.2727,1488.5454,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12285,62,SO47028,360,13,2,1229.4589,2458.9178,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12286,62,SO47028,367,17,3,647.994,1943.982,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12287,62,SO47028,354,15,3,1242.8518,3728.5554,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12288,62,SO47028,419,1,3,52.647,157.941,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12289,62,SO47028,397,1,3,24.2945,72.8835,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12290,62,SO47028,447,18,3,15,45,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12291,62,SO47028,453,8,3,35.994,107.982,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12292,62,SO47028,216,18,4,20.1865,80.746,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12293,62,SO47028,459,6,4,53.994,215.976,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12294,62,SO47028,224,10,1,5.1865,5.1865,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12295,62,SO47028,448,18,4,11.994,47.976,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12296,62,SO47028,421,3,4,196.329,785.316,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12297,62,SO47028,289,16,4,744.2727,2977.0908,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12298,62,SO47028,365,17,4,647.994,2591.976,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12299,62,SO47028,362,15,4,1229.4589,4917.8356,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12300,62,SO47028,356,15,5,1242.8518,6214.259,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12301,62,SO47028,236,7,5,28.8404,144.202,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12302,62,SO47028,456,10,5,44.994,224.97,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12303,62,SO47028,458,10,5,44.994,224.97,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12304,62,SO47028,221,18,5,20.1865,100.9325,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12305,62,SO47028,233,7,6,28.8404,173.0424,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12306,62,SO47028,364,17,6,647.994,3887.964,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12307,62,SO47028,366,17,6,647.994,3887.964,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12308,62,SO47028,213,18,7,20.1865,141.3055,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12309,62,SO47028,230,7,8,28.8404,230.7232,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12310,62,SO47028,470,5,9,22.794,205.146,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12311,62,SO47028,469,5,12,22.0342,264.4104,1/29/2012,2/10/2012,5/2/2012,312,4,1192.9,39992.94,38800.04
12312,563,SO47029,460,6,1,53.994,53.994,1/29/2012,2/10/2012,5/2/2012,256,4,1.64,53.99,52.35
12313,2761,SO47030,356,15,2,1242.8518,2485.7036,1/29/2012,2/10/2012,5/2/2012,323,3,64.6,2554.09,2489.49
12314,2761,SO47030,469,5,3,22.794,68.382,1/29/2012,2/10/2012,5/2/2012,323,3,64.6,2554.09,2489.49
12315,754,SO47031,224,10,2,5.1865,10.373,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12316,754,SO47031,297,12,1,736.1455,736.1455,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12317,754,SO47031,401,1,1,65.6018,65.6018,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12318,754,SO47031,468,5,1,22.794,22.794,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12319,754,SO47031,221,18,1,20.1865,20.1865,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12320,754,SO47031,397,1,2,24.2945,48.589,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12321,754,SO47031,411,4,2,125.415,250.83,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12322,754,SO47031,410,1,2,36.447,72.894,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12323,754,SO47031,421,3,2,196.329,392.658,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12324,754,SO47031,308,16,2,744.2727,1488.5454,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12325,754,SO47031,362,15,2,1229.4589,2458.9178,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12326,754,SO47031,364,17,2,647.994,1295.988,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12327,754,SO47031,356,15,3,1242.8518,3728.5554,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12328,754,SO47031,358,15,3,1229.4589,3688.3767,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12329,754,SO47031,420,4,3,141.615,424.845,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12330,754,SO47031,399,1,3,33.7745,101.3235,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12331,754,SO47031,448,18,3,11.994,35.982,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12332,754,SO47031,213,18,4,20.1865,80.746,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12333,754,SO47031,456,10,4,44.994,179.976,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12334,754,SO47031,458,10,4,44.994,179.976,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12335,754,SO47031,460,6,4,53.994,215.976,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12336,754,SO47031,459,6,4,53.994,215.976,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12337,754,SO47031,464,5,4,14.1289,56.5156,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12338,754,SO47031,409,3,4,209.256,837.024,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12339,754,SO47031,427,3,4,209.256,837.024,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12340,754,SO47031,236,7,4,28.8404,115.3616,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12341,754,SO47031,366,17,4,647.994,2591.976,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12342,754,SO47031,365,17,4,647.994,2591.976,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12343,754,SO47031,352,15,4,1242.8518,4971.4072,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12344,754,SO47031,447,18,5,15,75,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12345,754,SO47031,453,8,5,35.994,179.97,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12346,754,SO47031,367,17,6,647.994,3887.964,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12347,754,SO47031,216,18,7,20.1865,141.3055,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12348,754,SO47031,230,7,9,28.8404,259.5636,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12349,754,SO47031,469,5,10,22.794,227.94,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12350,754,SO47031,233,7,14,27.879,390.306,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12351,754,SO47031,470,5,17,20.8945,355.2065,1/29/2012,2/10/2012,5/2/2012,352,6,1126.14,33233.8,32107.66
12352,28,SO47032,221,18,2,20.1865,40.373,1/29/2012,2/10/2012,5/2/2012,313,4,163.08,5273.23,5110.15
12353,28,SO47032,433,3,1,324.4527,324.4527,1/29/2012,2/10/2012,5/2/2012,313,4,163.08,5273.23,5110.15
12354,28,SO47032,286,3,1,183.9382,183.9382,1/29/2012,2/10/2012,5/2/2012,313,4,163.08,5273.23,5110.15
12355,28,SO47032,224,10,1,5.1865,5.1865,1/29/2012,2/10/2012,5/2/2012,313,4,163.08,5273.23,5110.15
12356,28,SO47032,456,10,2,44.994,89.988,1/29/2012,2/10/2012,5/2/2012,313,4,163.08,5273.23,5110.15
12357,28,SO47032,460,6,2,53.994,107.988,1/29/2012,2/10/2012,5/2/2012,313,4,163.08,5273.23,5110.15
12358,28,SO47032,216,18,2,20.1865,40.373,1/29/2012,2/10/2012,5/2/2012,313,4,163.08,5273.23,5110.15
12359,28,SO47032,323,17,1,469.794,469.794,1/29/2012,2/10/2012,5/2/2012,313,4,163.08,5273.23,5110.15
12360,28,SO47032,233,7,2,28.8404,57.6808,1/29/2012,2/10/2012,5/2/2012,313,4,163.08,5273.23,5110.15
12361,28,SO47032,263,3,2,202.332,404.664,1/29/2012,2/10/2012,5/2/2012,313,4,163.08,5273.23,5110.15
12362,28,SO47032,327,15,3,234.897,704.691,1/29/2012,2/10/2012,5/2/2012,313,4,163.08,5273.23,5110.15
12363,28,SO47032,422,1,4,67.539,270.156,1/29/2012,2/10/2012,5/2/2012,313,4,163.08,5273.23,5110.15
12364,28,SO47032,343,17,5,469.794,2348.97,1/29/2012,2/10/2012,5/2/2012,313,4,163.08,5273.23,5110.15
12365,28,SO47032,458,10,5,44.994,224.97,1/29/2012,2/10/2012,5/2/2012,313,4,163.08,5273.23,5110.15
12366,1492,SO47033,461,6,2,53.994,107.988,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12367,1492,SO47033,435,3,1,324.4527,324.4527,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12368,1492,SO47033,433,3,1,324.4527,324.4527,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12369,1492,SO47033,423,4,1,165.231,165.231,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12370,1492,SO47033,447,18,1,15,15,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12371,1492,SO47033,424,3,2,214.236,428.472,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12372,1492,SO47033,221,18,2,20.1865,40.373,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12373,1492,SO47033,242,16,2,780.8182,1561.6364,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12374,1492,SO47033,375,17,2,1308.9375,2617.875,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12375,1492,SO47033,377,17,2,1308.9375,2617.875,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12376,1492,SO47033,373,15,2,1308.9375,2617.875,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12377,1492,SO47033,339,17,3,469.794,1409.382,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12378,1492,SO47033,343,17,3,469.794,1409.382,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12379,1492,SO47033,329,17,3,469.794,1409.382,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12380,1492,SO47033,379,17,3,1308.9375,3926.8125,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12381,1492,SO47033,381,14,3,600.2625,1800.7875,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12382,1492,SO47033,385,14,3,600.2625,1800.7875,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12383,1492,SO47033,383,14,3,600.2625,1800.7875,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12384,1492,SO47033,368,14,3,1466.01,4398.03,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12385,1492,SO47033,439,12,3,780.8182,2342.4546,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12386,1492,SO47033,263,3,3,202.332,606.996,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12387,1492,SO47033,265,3,3,202.332,606.996,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12388,1492,SO47033,415,3,3,198.036,594.108,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12389,1492,SO47033,464,5,3,14.1289,42.3867,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12390,1492,SO47033,403,1,3,24.2945,72.8835,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12391,1492,SO47033,459,6,3,53.994,161.982,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12392,1492,SO47033,458,10,3,44.994,134.982,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12393,1492,SO47033,213,18,3,20.1865,60.5595,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12394,1492,SO47033,216,18,4,20.1865,80.746,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12395,1492,SO47033,460,6,4,53.994,215.976,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12396,1492,SO47033,453,8,4,35.994,143.976,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12397,1492,SO47033,414,4,4,149.031,596.124,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12398,1492,SO47033,273,3,4,202.332,809.328,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12399,1492,SO47033,369,14,4,1466.01,5864.04,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12400,1492,SO47033,389,14,4,600.2625,2401.05,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12401,1492,SO47033,325,17,4,469.794,1879.176,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12402,1492,SO47033,341,14,4,469.794,1879.176,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12403,1492,SO47033,333,17,4,469.794,1879.176,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12404,1492,SO47033,327,15,4,234.897,939.588,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12405,1492,SO47033,371,17,5,1308.9375,6544.6875,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12406,1492,SO47033,387,14,5,600.2625,3001.3125,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12407,1492,SO47033,271,3,5,202.332,1011.66,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12408,1492,SO47033,254,3,5,183.9382,919.691,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12409,1492,SO47033,407,1,5,65.6018,328.009,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
12410,1492,SO47033,448,18,5,11.994,59.97,1/29/2012,2/10/2012,5/2/2012,343,1,2383.96,93894.65,91510.69
